image,system,embed_psnr,embed_ssim,condition,family,param,attack_psnr,attack_ssim,admissible,detected,log10p,A,L,A_log10p,L_log10p,A_anchor,L_bit_accuracy,C,C_log10p,C_bit_accuracy,photometric_psnr,photometric_ssim,bit_acc
DTnBNG6QaqU.png,sigil,31.76235683434554,0.7882595062255859,rsid_v3_maximum,reverse_synthid,maximum,43.121170620905886,0.9900920987129211,1,1,-212.74133137803895,14.313155174255371,31.999998092651367,-39.2760179838468,-213.04236137370293,nonce,1.0,,,,,,
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,clean,none,,inf,1.0,1,1,-43.21626936905236,,14.107383713785852,,,,,,,,,,0.69375
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,unmarked,none,,inf,1.0,1,0,-0.3801099264885597,,1.323053627357274,,,,,,,,,,0.51875
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,jpeg_q90,valuemetric,q=90,37.31190591755065,0.9653077721595764,1,1,-38.721218376758685,,13.353568827612463,,,,,,,,,,0.6833333333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,jpeg_q75,valuemetric,q=75,34.49864475729094,0.9392512440681458,1,1,-32.199896613103604,,12.17727407405137,,,,,,,,,,0.66875
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,jpeg_q50,valuemetric,q=50,32.49629566505859,0.907811164855957,1,1,-23.54881604767046,,10.4137555943113,,,,,,,,,,0.6458333333333334
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,jpeg_q30,valuemetric,q=30,31.017248557782253,0.8710306286811829,1,1,-17.402066594356338,,8.952065585936529,,,,,,,,,,0.6125
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,jpeg_q20,valuemetric,q=20,29.724429206151257,0.8292896151542664,1,1,-12.371680222439748,,7.54809200466966,,,,,,,,,,0.6
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,double_jpeg_70_40,valuemetric,q=70/40,31.26491230890325,0.8734698295593262,1,1,-16.231357881312952,,8.645702134189289,,,,,,,,,,0.6104166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,webp_q70,valuemetric,q=70,34.52695023898775,0.9265254139900208,1,1,-17.212523864352146,,8.903179304367796,,,,,,,,,,0.61875
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,webp_q40,valuemetric,q=40,32.47216155477521,0.8841080069541931,1,1,-13.884288605497057,,7.996218602545157,,,,,,,,,,0.6
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,noise_s4,valuemetric,sigma=4.0,36.079960360037305,0.8990070223808289,1,1,-41.34605544180853,,13.798754357869674,,,,,,,,,,0.6916666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,noise_s8,valuemetric,sigma=8.0,30.060991412023085,0.712167501449585,1,1,-37.92117312992311,,13.214895229082016,,,,,,,,,,0.6854166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,noise_s15,valuemetric,sigma=15.0,24.634490083625874,0.45838847756385803,0,1,-31.192089024318395,,11.98519413332456,,,,,,,,,,0.6604166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,saltpepper_0.02,valuemetric,d=0.02,22.09946925875962,0.6023427844047546,0,1,-19.633702221395474,,9.508761229021296,,,,,,,,,,0.6020833333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,blur_1.0,valuemetric,sigma=1.0,30.669926974831615,0.8678843975067139,1,1,-23.796959322552713,,10.468478761949662,,,,,,,,,,0.6625
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,blur_2.0,valuemetric,sigma=2.0,27.58706159084825,0.7127776145935059,1,1,-7.557867287885917,,5.899598723966478,,,,,,,,,,0.6083333333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,median_3,valuemetric,k=3,31.04302561218486,0.8821292519569397,1,1,-24.34401943619862,,10.588123181881505,,,,,,,,,,0.6520833333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,median_5,valuemetric,k=5,27.965152387212385,0.738990068435669,1,1,-9.626346383819207,,6.658150146005908,,,,,,,,,,0.6041666666666666
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,sharpen_1.5,valuemetric,a=1.5,26.91614469097418,0.8708856701850891,1,1,-46.27421125477503,,14.597966229944655,,,,,,,,,,0.6916666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,gamma_0.7,valuemetric,"b=0.0,c=1.0,g=0.7,s=1.0",19.82875614197826,0.962355375289917,1,1,-45.92094341067919,,14.542137377542069,,,,,,,,,,0.69375
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,gamma_1.4,valuemetric,"b=0.0,c=1.0,g=1.4,s=1.0",21.237652273266832,0.9777493476867676,1,1,-40.24279900825342,,13.613410233792258,,,,,,,,,,0.6854166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,contrast_1.3,valuemetric,"b=0.0,c=1.3,g=1.0,s=1.0",23.32853881431405,0.9713433384895325,1,1,-41.13325807375086,,13.763199255034834,,,,,,,,,,0.6875
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,desaturate_0.5,valuemetric,"b=0.0,c=1.0,g=1.0,s=0.5",26.8614306255298,0.9904386401176453,1,1,-43.21627473761467,,14.107384590034163,,,,,,,,,,0.69375
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,posterise_24,valuemetric,L=24,38.03904636350614,0.9365070462226868,1,1,-41.30567274015737,,13.792014088419203,,,,,,,,,,0.6958333333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,translate_7_11,geometric,"7,11",inf,1.0,1,1,-41.9489895753553,,13.899001263571115,,,,,,,,,,0.6916666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,crop_0.9,geometric,0.9,inf,1.0,1,0,-1.1450309581758968,,2.2963149676438155,,,,,,,,,,0.5208333333333334
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,crop_0.75,geometric,0.75,inf,1.0,1,0,-0.6080787225770043,,1.6734114867375998,,,,,,,,,,0.5145833333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,crop_0.5,geometric,0.5,inf,1.0,1,0,-0.33114867069953535,,1.2349072780719565,,,,,,,,,,0.5145833333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rescale_0.5,geometric,x0.5,31.00106937199643,0.8845624327659607,1,1,-22.61984548221963,,10.206284241896032,,,,,,,,,,0.6541666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rescale_0.3,geometric,x0.3,28.186120249463077,0.751708984375,1,0,-2.4828325666541815,,3.381400081734802,,,,,,,,,,0.55
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,aspect_1.15,geometric,r=1.15,43.23907416433477,0.9959996342658997,1,0,-0.005898060447502259,,0.16480768224810724,,,,,,,,,,0.5020833333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rotate_5,geometric,5.0deg,inf,1.0,1,0,-0.0102153141876625,,0.2168945834674635,,,,,,,,,,0.5104166666666666
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rotate_15,geometric,15.0deg,inf,1.0,1,0,-0.12645845529890568,,0.7631269279147659,,,,,,,,,,0.5125
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rotate_30,geometric,30.0deg,inf,1.0,1,0,-0.02576151557048124,,0.34443600777364763,,,,,,,,,,0.5041666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,hflip,geometric,,inf,1.0,1,0,-5.557607622914639,,5.059024503841293,,,,,,,,,,0.5604166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,warp_3.0,geometric,a=3.0,31.00875352314069,0.8733635544776917,1,1,-21.22616782585914,,9.886865794296298,,,,,,,,,,0.625
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,warp_6.0,geometric,a=6.0,26.86006440813457,0.6986439228057861,1,1,-9.615876999989998,,6.65452853870825,,,,,,,,,,0.5958333333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,overlay_0.15,geometric,f=0.15,17.66211225324031,0.8696997761726379,1,1,-18.571464542214507,,9.24795949493407,,,,,,,,,,0.6375
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,whiten_1.0,adaptive,s=1.0,29.78064070297254,0.7870232462882996,1,0,-0.6064125290024931,,1.6711172606887645,,,,,,,,,,0.5125
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,vae_sd_n0.0,generative,"sd-vae-ft-mse,n=0.0",27.39681008103622,0.7552240490913391,1,0,-2.2973707965097026,,3.252657912883892,,,,,,,,,,0.5270833333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,vae_sd_n0.35,generative,"sd-vae-ft-mse,n=0.35",22.810734654789083,0.549716055393219,0,0,-2.5474496834627405,,3.425118878606612,,,,,,,,,,0.5458333333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,vae_sdxl_n0.2,generative,"sdxl-vae-fp16-fix,n=0.2",23.82578181812614,0.5703694820404053,0,0,-3.1189982020049762,,3.789923156216202,,,,,,,,,,0.5520833333333334
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,img2img_s0.15,generative,s=0.15,24.98182317322864,0.6162292957305908,0,0,-0.8590180408070537,,1.9889505450740965,,,,,,,,,,0.5291666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,img2img_s0.3,generative,s=0.3,23.772125972317234,0.5730140805244446,0,0,-0.9797915647803418,,2.124172051084622,,,,,,,,,,0.5395833333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,img2img_s0.5,generative,s=0.5,21.881283557645006,0.522440493106842,0,0,-0.8832104196209026,,2.0167633208664353,,,,,,,,,,0.525
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,purify_r2,generative,"r=2,n=0.3",20.767724670123734,0.42724013328552246,0,0,-0.12482957094070701,,0.7581961609147263,,,,,,,,,,0.49375
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,stack_img2img_crop_jpeg,composite,img2img(s=0.25)->crop(0.85)->jpeg(q=60),inf,1.0,0,0,-0.8796075572530855,,2.0126456464146196,,,,,,,,24.079503228272948,0.5775989890098572,0.5375
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,stack_crop_jpeg_noise,composite,crop(0.8)->jpeg(q=50)->noise(sigma=5.0),inf,1.0,1,0,-0.7017261471682704,,1.7976563441513538,,,,,,,,30.236910698991494,0.7749471664428711,0.5229166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,stack_whiten_jpeg_noise,composite,whiten(s=1.0)->jpeg(q=60)->noise(sigma=4.0),27.59317277190427,0.6530523896217346,0,0,-0.07054170503811093,,0.5699618907525963,,,,,,,,,,0.5104166666666666
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v1_light,reverse_synthid,mode=light,32.6797763831475,0.8754968047142029,1,1,-14.37266844305577,,8.13563668111183,,,,,,,,,,0.625
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v1_balanced,reverse_synthid,mode=balanced,29.267211131001734,0.782602846622467,1,1,-11.243266833804437,,7.195634594401311,,,,,,,,,,0.6291666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v1_aggressive,reverse_synthid,mode=aggressive,27.433402936656574,0.7341604828834534,1,1,-10.24244023175248,,6.867909462640832,,,,,,,,,,0.6166666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v1_maximum,reverse_synthid,mode=maximum,25.502704568857087,0.6457964777946472,0,0,-5.586099270261016,,5.071975730952965,,,,,,,,,,0.5854166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v2_moderate,reverse_synthid,moderatex2,27.308345125444472,0.7296741604804993,1,0,-1.6795425632168937,,2.781111169698985,,,,,,,,,,0.5333333333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v2_aggressive,reverse_synthid,aggressivex2,26.222752082805314,0.6051797866821289,0,0,-0.32296905116478986,,1.2195603492328506,,,,,,,,,,0.5166666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v2_maximum,reverse_synthid,maximumx2,26.54324315344646,0.5984766483306885,0,0,-0.2975720047193294,,1.1706279188188549,,,,,,,,,,0.5083333333333333
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_simple_q50,reverse_synthid,q=50,32.49629566505859,0.907811164855957,1,1,-23.54881604767046,,10.4137555943113,,,,,,,,,,0.6458333333333334
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_simple_q30,reverse_synthid,q=30,31.017248557782253,0.8710306286811829,1,1,-17.402066594356338,,8.952065585936529,,,,,,,,,,0.6125
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,codebook_whiten_16k,codebook,k=16384,32.05268064236665,0.9095335006713867,1,1,-37.818603674502036,,13.197011257004991,,,,,,,,,,0.66875
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,codebook_whiten_64k,codebook,k=65536,31.93635711019176,0.9042234420776367,1,1,-37.80408196911346,,13.194477298961536,,,,,,,,,,0.66875
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,codebook_sub_r5,codebook,r=5.0,31.39150405677713,0.8943405747413635,1,1,-21.578557075355082,,9.968597077827331,,,,,,,,,,0.65625
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,collusion_0.3,codebook,w=0.3,20.807499186423676,0.9424180388450623,0,1,-36.05619897438735,,12.88584232935135,,,,,,,,,,0.6791666666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v3_gentle,reverse_synthid,gentle,45.80317954369604,0.9961323738098145,1,1,-37.84766957941753,,13.202081637236684,,,,,,,,,,0.6854166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v3_moderate,reverse_synthid,moderate,45.80076471551251,0.9961674809455872,1,1,-37.99766155883677,,13.228215985083585,,,,,,,,,,0.6854166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v3_aggressive,reverse_synthid,aggressive,45.70390961110124,0.9962987899780273,1,1,-39.819215259280135,,13.541575349326198,,,,,,,,,,0.6854166666666667
DTnBNG6QaqU.png,synthid,33.85076587776543,0.9081013798713684,rsid_v3_maximum,reverse_synthid,maximum,45.283211448573525,0.996189534664154,1,1,-41.749151264390946,,13.865855425940378,,,,,,,,,,0.6895833333333333
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,clean,none,,inf,1.0,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,unmarked,none,,inf,1.0,1,0,0.0,,1.9271233081817627,,,,,,,,,,0.4833984375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,jpeg_q90,valuemetric,q=90,33.837058035421265,0.8829007148742676,1,1,-219.0622190851624,,31.99994468688965,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,jpeg_q75,valuemetric,q=75,30.827411337163916,0.7826120257377625,1,1,-216.10830019607138,,31.78668212890625,,,,,,,,,,0.99609375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,jpeg_q50,valuemetric,q=50,29.479108120261547,0.73530513048172,1,1,-177.45301214036758,,28.85097885131836,,,,,,,,,,0.9384765625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,jpeg_q30,valuemetric,q=30,28.486509047797945,0.6941908001899719,0,1,-83.82159787200153,,20.02973747253418,,,,,,,,,,0.78125
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,jpeg_q20,valuemetric,q=20,27.738443792686255,0.6613544821739197,0,1,-8.53147834005049,,7.3801469802856445,,,,,,,,,,0.615234375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,double_jpeg_70_40,valuemetric,q=70/40,28.60628381821444,0.6857263445854187,0,1,-53.14974098148374,,16.12269401550293,,,,,,,,,,0.7548828125
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,webp_q70,valuemetric,q=70,31.525672711556286,0.8227384686470032,1,1,-217.5300485262419,,31.88950538635254,,,,,,,,,,0.9990234375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,webp_q40,valuemetric,q=40,29.483181660889667,0.7197491526603699,1,1,-88.62897328331839,,20.57496452331543,,,,,,,,,,0.837890625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,noise_s4,valuemetric,sigma=4.0,36.080245098135606,0.9183058738708496,1,1,-219.06293477975336,,31.999996185302734,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,noise_s8,valuemetric,sigma=8.0,30.061846169756645,0.753931999206543,1,1,-219.06269621476173,,31.99997901916504,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,noise_s15,valuemetric,sigma=15.0,24.631353558422404,0.5045812726020813,0,1,-219.03375127889421,,31.997896194458008,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,saltpepper_0.02,valuemetric,d=0.02,22.109384622292172,0.6223428249359131,0,1,-219.06293477975336,,31.999996185302734,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,blur_1.0,valuemetric,sigma=1.0,30.495625995258195,0.8725852966308594,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,blur_2.0,valuemetric,sigma=2.0,27.118220068812143,0.6636685729026794,0,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,median_3,valuemetric,k=3,30.88102723604672,0.8892167210578918,1,1,-219.0629877942133,,32.0,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,median_5,valuemetric,k=5,27.636496560346377,0.7227034568786621,1,1,-219.06293477975336,,31.999996185302734,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,sharpen_1.5,valuemetric,a=1.5,26.63536613384441,0.8665816187858582,1,1,-219.06290827252576,,31.9999942779541,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,gamma_0.7,valuemetric,"b=0.0,c=1.0,g=0.7,s=1.0",19.807413117634944,0.9597812294960022,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,gamma_1.4,valuemetric,"b=0.0,c=1.0,g=1.4,s=1.0",21.22232639521995,0.9751715660095215,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,contrast_1.3,valuemetric,"b=0.0,c=1.3,g=1.0,s=1.0",23.37950102899295,0.9671213030815125,1,1,-219.06285525807527,,31.999990463256836,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,desaturate_0.5,valuemetric,"b=0.0,c=1.0,g=1.0,s=0.5",26.468855138471437,0.9333969950675964,1,1,-219.0629877942133,,32.0,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,posterise_24,valuemetric,L=24,38.028731352721614,0.9463185667991638,1,1,-219.06293477975336,,31.999996185302734,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,translate_7_11,geometric,"7,11",inf,1.0,1,1,-7.614027687663576,,7.088127613067627,,,,,,,,,,0.591796875
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,crop_0.9,geometric,0.9,inf,1.0,1,1,-166.94746441525274,,27.999984741210938,,,,,,,,,,0.8818359375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,crop_0.75,geometric,0.75,inf,1.0,1,1,-119.7679469993546,,23.806079864501953,,,,,,,,,,0.7724609375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,crop_0.5,geometric,0.5,inf,1.0,1,1,-38.915987526762414,,13.94246768951416,,,,,,,,,,0.591796875
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rescale_0.5,geometric,x0.5,31.00670717380317,0.9012941718101501,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rescale_0.3,geometric,x0.3,27.882294885311232,0.7408859133720398,1,1,-219.0623781283053,,31.999956130981445,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,aspect_1.15,geometric,r=1.15,43.14176288014079,0.9962075352668762,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rotate_5,geometric,5.0deg,inf,1.0,1,1,-45.577309651423846,,15.002297401428223,,,,,,,,,,0.6591796875
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rotate_15,geometric,15.0deg,inf,1.0,1,0,-1.865297170764499,,4.875209808349609,,,,,,,,,,0.556640625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rotate_30,geometric,30.0deg,inf,1.0,1,0,0.0,,2.0342910289764404,,,,,,,,,,0.5283203125
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,hflip,geometric,,inf,1.0,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,warp_3.0,geometric,a=3.0,30.677700867448664,0.8724159598350525,1,1,-218.96526637036982,,31.99296760559082,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,warp_6.0,geometric,a=6.0,26.429125468090557,0.6776238083839417,1,1,-209.09306906473537,,31.27437973022461,,,,,,,,,,0.9931640625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,overlay_0.15,geometric,f=0.15,17.658072224786267,0.8660596013069153,1,1,-191.57116886641992,,29.956560134887695,,,,,,,,,,0.9384765625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,whiten_1.0,adaptive,s=1.0,31.62607694765861,0.8907670974731445,1,1,-219.06296128698256,,31.999998092651367,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,vae_sd_n0.0,generative,"sd-vae-ft-mse,n=0.0",26.241105304297776,0.5810638070106506,0,1,-82.12521149721809,,19.833765029907227,,,,,,,,,,0.77734375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,vae_sd_n0.35,generative,"sd-vae-ft-mse,n=0.35",22.660688225592803,0.45924112200737,0,1,-44.82205011327828,,14.885927200317383,,,,,,,,,,0.71484375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,vae_sdxl_n0.2,generative,"sdxl-vae-fp16-fix,n=0.2",23.570253392133584,0.47022852301597595,0,1,-9.209172745030644,,7.5886406898498535,,,,,,,,,,0.587890625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,img2img_s0.15,generative,s=0.15,24.586082502810896,0.492608904838562,0,1,-17.414419559524887,,9.765962600708008,,,,,,,,,,0.6181640625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,img2img_s0.3,generative,s=0.3,23.624001182446793,0.4659290015697479,0,1,-6.444893890997329,,6.697573661804199,,,,,,,,,,0.5791015625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,img2img_s0.5,generative,s=0.5,21.61446997317117,0.4327273368835449,0,0,0.0,,2.736354351043701,,,,,,,,,,0.5068359375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,purify_r2,generative,"r=2,n=0.3",21.136509619337932,0.3863430917263031,0,0,0.0,,3.4794180393218994,,,,,,,,,,0.521484375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,stack_img2img_crop_jpeg,composite,img2img(s=0.25)->crop(0.85)->jpeg(q=60),inf,1.0,0,0,0.0,,3.225484609603882,,,,,,,,23.899735195174937,0.47680601477622986,0.5458984375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,stack_crop_jpeg_noise,composite,crop(0.8)->jpeg(q=50)->noise(sigma=5.0),inf,1.0,0,1,-65.73226097785336,,17.829355239868164,,,,,,,,28.2039770903167,0.6402762532234192,0.7216796875
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,stack_whiten_jpeg_noise,composite,whiten(s=1.0)->jpeg(q=60)->noise(sigma=4.0),27.246845378337568,0.6012347936630249,0,1,-198.53394828265078,,30.487051010131836,,,,,,,,,,0.9775390625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_v1_light,reverse_synthid,mode=light,31.657753009948635,0.8312532901763916,1,1,-219.06290827252576,,31.9999942779541,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_v1_balanced,reverse_synthid,mode=balanced,28.49068817853678,0.7276695370674133,1,1,-219.06235162111088,,31.999954223632812,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_v1_aggressive,reverse_synthid,mode=aggressive,26.856278770412906,0.6764347553253174,0,1,-219.0600455012433,,31.999788284301758,,,,,,,,,,1.0
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_v1_maximum,reverse_synthid,mode=maximum,25.825083407274477,0.5804716944694519,0,1,-203.41318846223282,,30.853363037109375,,,,,,,,,,0.974609375
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_v2_moderate,reverse_synthid,moderatex2,26.647233983517623,0.563515841960907,0,1,-10.058167608653525,,7.84201717376709,,,,,,,,,,0.5966796875
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_v2_aggressive,reverse_synthid,aggressivex2,24.434302439550045,0.5087970495223999,0,0,-0.529119462240641,,4.196944713592529,,,,,,,,,,0.5625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_v2_maximum,reverse_synthid,maximumx2,23.92909068966377,0.5009207129478455,0,0,0.0,,2.814682960510254,,,,,,,,,,0.5126953125
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_simple_q50,reverse_synthid,q=50,29.479108120261547,0.73530513048172,1,1,-177.45301214036758,,28.85097885131836,,,,,,,,,,0.9384765625
DTnBNG6QaqU.png,stablesig,32.10452494278476,0.8023024201393127,rsid_simple_q30,reverse_synthid,q=30,28.486509047797945,0.6941908001899719,0,1,-83.82159787200153,,20.02973747253418,,,,,,,,,,0.78125
